"iso3","country","pollutant_name","duration","aqs_numeric","aqs_slices"
"GNB","Guinea-Bissau","PM10","yr",NA,"Data not available"
"GNB","Guinea-Bissau","PM25","24h",NA,"Data not available"
"GNB","Guinea-Bissau","PM25","yr",NA,"Data not available"
"GNB","Guinea-Bissau","SO2","10m",NA,"Data not available"
"GNB","Guinea-Bissau","SO2","24h",NA,"Data not available"
"GUY","Guyana","CO","15m",NA,"Non-existent AQS"
"GUY","Guyana","CO","1h",NA,"Non-existent AQS"
"GUY","Guyana","CO","24h",NA,"Non-existent AQS"
"GUY","Guyana","CO","8h",NA,"Non-existent AQS"
"GUY","Guyana","NO2","1h",NA,"Non-existent AQS"
"GUY","Guyana","NO2","24h",NA,"Non-existent AQS"
"GUY","Guyana","NO2","yr",NA,"Non-existent AQS"
"GUY","Guyana","O3","8h",NA,"Non-existent AQS"
"GUY","Guyana","PM10","24h",NA,"Non-existent AQS"
"GUY","Guyana","PM10","yr",NA,"Non-existent AQS"
"GUY","Guyana","PM25","24h",NA,"Non-existent AQS"
"GUY","Guyana","PM25","yr",NA,"Non-existent AQS"
"GUY","Guyana","SO2","10m",NA,"Non-existent AQS"
"GUY","Guyana","SO2","24h",NA,"Non-existent AQS"
"HTI","Haiti","CO","15m",NA,"Non-existent AQS"
"HTI","Haiti","CO","1h",NA,"Non-existent AQS"
"HTI","Haiti","CO","24h",NA,"Non-existent AQS"
"HTI","Haiti","CO","8h",NA,"Non-existent AQS"
"HTI","Haiti","NO2","1h",NA,"Non-existent AQS"
"HTI","Haiti","NO2","24h",NA,"Non-existent AQS"
"HTI","Haiti","NO2","yr",NA,"Non-existent AQS"
"HTI","Haiti","O3","8h",NA,"Non-existent AQS"
"HTI","Haiti","PM10","24h",NA,"Non-existent AQS"
"HTI","Haiti","PM10","yr",NA,"Non-existent AQS"
"HTI","Haiti","PM25","24h",NA,"Non-existent AQS"
"HTI","Haiti","PM25","yr",NA,"Non-existent AQS"
"HTI","Haiti","SO2","10m",NA,"Non-existent AQS"
"HTI","Haiti","SO2","24h",NA,"Non-existent AQS"
"HMD","Heard Island and McDonald Islands","CO","15m",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","CO","1h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","CO","24h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","CO","8h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","NO2","1h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","NO2","24h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","NO2","yr",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","O3","8h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","PM10","24h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","PM10","yr",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","PM25","24h",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","PM25","yr",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","SO2","10m",NA,"Data not available"
"HMD","Heard Island and McDonald Islands","SO2","24h",NA,"Data not available"
"VAT","Holy See","CO","15m",NA,"Data not available"
"VAT","Holy See","CO","1h",NA,"Data not available"
"VAT","Holy See","CO","24h",NA,"Data not available"
"VAT","Holy See","CO","8h",NA,"Data not available"
"VAT","Holy See","NO2","1h",NA,"Data not available"
"VAT","Holy See","NO2","24h",NA,"Data not available"
"VAT","Holy See","NO2","yr",NA,"Data not available"
"VAT","Holy See","O3","8h",NA,"Data not available"
"VAT","Holy See","PM10","24h",NA,"Data not available"
"VAT","Holy See","PM10","yr",NA,"Data not available"
"VAT","Holy See","PM25","24h",NA,"Data not available"
"VAT","Holy See","PM25","yr",NA,"Data not available"
"VAT","Holy See","SO2","10m",NA,"Data not available"
"VAT","Holy See","SO2","24h",NA,"Data not available"
"HND","Honduras","CO","15m",NA,"Non-existent AQS"
"HND","Honduras","CO","1h",NA,"Non-existent AQS"
"HND","Honduras","CO","24h",NA,"Non-existent AQS"
"HND","Honduras","CO","8h",NA,"Non-existent AQS"
"HND","Honduras","NO2","1h",NA,"Non-existent AQS"
"HND","Honduras","NO2","24h",NA,"Non-existent AQS"
"HND","Honduras","NO2","yr",NA,"Non-existent AQS"
"HND","Honduras","O3","8h",NA,"Non-existent AQS"
"HND","Honduras","PM10","24h",NA,"Non-existent AQS"
"HND","Honduras","PM10","yr",NA,"Non-existent AQS"
"HND","Honduras","PM25","24h",NA,"Non-existent AQS"
"HND","Honduras","PM25","yr",NA,"Non-existent AQS"
"HND","Honduras","SO2","10m",NA,"Non-existent AQS"
"HND","Honduras","SO2","24h",NA,"Non-existent AQS"
"HUN","Hungary","CO","15m",NA,"Data not available"
"HUN","Hungary","CO","1h",NA,"Data not available"
"HUN","Hungary","CO","24h",4000,"≤4,000"
"HUN","Hungary","CO","8h",10000,"≤10,000"
"HUN","Hungary","NO2","1h",200,"≤200"
"HUN","Hungary","NO2","24h",50,">25 to 50"
"HUN","Hungary","NO2","yr",20,">10 to 20"
"HUN","Hungary","O3","8h",120,">100 to 120"
"HUN","Hungary","PM10","24h",45,"≤45"
"HUN","Hungary","PM10","yr",20,">15 to 20"
"HUN","Hungary","PM25","24h",25,">15 to 25"
"HUN","Hungary","PM25","yr",10,">5 to 10"
"HUN","Hungary","SO2","10m",NA,"Data not available"
"HUN","Hungary","SO2","24h",50,">40 to 50"
"ISL","Iceland","CO","15m",NA,"Data not available"
"ISL","Iceland","CO","1h",NA,"Data not available"
"ISL","Iceland","CO","24h",NA,"Data not available"
"ISL","Iceland","CO","8h",10000,"≤10,000"
"ISL","Iceland","NO2","1h",200,"≤200"
"ISL","Iceland","NO2","24h",75,">50 to 120"
"ISL","Iceland","NO2","yr",40,">30 to 40"
"ISL","Iceland","O3","8h",120,">100 to 120"
"ISL","Iceland","PM10","24h",50,">45 to 50"
"ISL","Iceland","PM10","yr",40,">30 to 50"
"ISL","Iceland","PM25","24h",NA,"Data not available"
"ISL","Iceland","PM25","yr",20,">15 to 25"
"ISL","Iceland","SO2","10m",NA,"Data not available"
"ISL","Iceland","SO2","24h",125,">50 to 125"
"IND","India","CO","15m",NA,"Data not available"
"IND","India","CO","1h",4000,"≤35,000"
"IND","India","CO","24h",NA,"Data not available"
"IND","India","CO","8h",2000,"≤10,000"
"IND","India","NO2","1h",NA,"Data not available"
"IND","India","NO2","24h",80,">50 to 120"
"IND","India","NO2","yr",40,">30 to 40"
"IND","India","O3","8h",100,"≤100"
"IND","India","PM10","24h",100,">75 to 100"
"IND","India","PM10","yr",60,">50 to 70"
"IND","India","PM25","24h",60,">50 to 75"
"IND","India","PM25","yr",40,">35"
"IND","India","SO2","10m",NA,"Data not available"
"IND","India","SO2","24h",80,">50 to 125"
"IDN","Indonesia","CO","15m",NA,"Data not available"
"IDN","Indonesia","CO","1h",10000,"≤35,000"
"IDN","Indonesia","CO","24h",NA,"Data not available"
"IDN","Indonesia","CO","8h",4000,"≤10,000"
"IDN","Indonesia","NO2","1h",200,"≤200"
"IDN","Indonesia","NO2","24h",65,">50 to 120"
"IDN","Indonesia","NO2","yr",50,">40"
"IDN","Indonesia","O3","8h",100,"≤100"
"IDN","Indonesia","PM10","24h",75,">50 to 75"
"IDN","Indonesia","PM10","yr",40,">30 to 50"
"IDN","Indonesia","PM25","24h",55,">50 to 75"
"IDN","Indonesia","PM25","yr",15,">10 to 15"
"IDN","Indonesia","SO2","10m",NA,"Data not available"
"IDN","Indonesia","SO2","24h",75,">50 to 125"
"IRN","Iran (Islamic Republic of)","CO","15m",NA,"Data not available"
"IRN","Iran (Islamic Republic of)","CO","1h",40,"≤35,000"
"IRN","Iran (Islamic Republic of)","CO","24h",NA,"Data not available"
"IRN","Iran (Islamic Republic of)","CO","8h",10,"≤10,000"
"IRN","Iran (Islamic Republic of)","NO2","1h",200,"≤200"
"IRN","Iran (Islamic Republic of)","NO2","24h",NA,"Data not available"
"IRN","Iran (Islamic Republic of)","NO2","yr",100,">40"
"IRN","Iran (Islamic Republic of)","O3","8h",159,">120 to 160"
"IRN","Iran (Islamic Republic of)","PM10","24h",150,">100 to 150"
"IRN","Iran (Islamic Republic of)","PM10","yr",NA,"Data not available"
"IRN","Iran (Islamic Republic of)","PM25","24h",35,">25 to 37.5"
"IRN","Iran (Islamic Republic of)","PM25","yr",12,">10 to 15"
"IRN","Iran (Islamic Republic of)","SO2","10m",NA,"Data not available"
"IRN","Iran (Islamic Republic of)","SO2","24h",395,">125"
"IRQ","Iraq","CO","15m",NA,"Data not available"
"IRQ","Iraq","CO","1h",40775,">35,000"
"IRQ","Iraq","CO","24h",NA,"Data not available"
"IRQ","Iraq","CO","8h",11650,">10,000"
"IRQ","Iraq","NO2","1h",76.6,"≤200"
"IRQ","Iraq","NO2","24h",95.7,">50 to 120"
"IRQ","Iraq","NO2","yr",NA,"Data not available"
"IRQ","Iraq","O3","8h",NA,"Data not available"
"IRQ","Iraq","PM10","24h",150,">100 to 150"
"IRQ","Iraq","PM10","yr",NA,"Data not available"
"IRQ","Iraq","PM25","24h",65,">50 to 75"
"IRQ","Iraq","PM25","yr",15,">10 to 15"
"IRQ","Iraq","SO2","10m",NA,"Data not available"
"IRQ","Iraq","SO2","24h",106.4,">50 to 125"
"IRL","Ireland","CO","15m",NA,"Data not available"
"IRL","Ireland","CO","1h",NA,"Data not available"
"IRL","Ireland","CO","24h",4000,"≤4,000"
"IRL","Ireland","CO","8h",10000,"≤10,000"
"IRL","Ireland","NO2","1h",200,"≤200"
"IRL","Ireland","NO2","24h",50,">25 to 50"
"IRL","Ireland","NO2","yr",20,">10 to 20"
"IRL","Ireland","O3","8h",120,">100 to 120"
"IRL","Ireland","PM10","24h",45,"≤45"
"IRL","Ireland","PM10","yr",20,">15 to 20"
"IRL","Ireland","PM25","24h",25,">15 to 25"
"IRL","Ireland","PM25","yr",10,">5 to 10"
"IRL","Ireland","SO2","10m",NA,"Data not available"
"IRL","Ireland","SO2","24h",50,">40 to 50"
"IMN","Isle of Man","CO","15m",NA,"Data not available"
"IMN","Isle of Man","CO","1h",NA,"Data not available"
"IMN","Isle of Man","CO","24h",NA,"Data not available"
"IMN","Isle of Man","CO","8h",NA,"Data not available"
"IMN","Isle of Man","NO2","1h",NA,"Data not available"
"IMN","Isle of Man","NO2","24h",NA,"Data not available"
"IMN","Isle of Man","NO2","yr",NA,"Data not available"
"IMN","Isle of Man","O3","8h",NA,"Data not available"
"IMN","Isle of Man","PM10","24h",NA,"Data not available"
"IMN","Isle of Man","PM10","yr",NA,"Data not available"
"IMN","Isle of Man","PM25","24h",NA,"Data not available"
"IMN","Isle of Man","PM25","yr",NA,"Data not available"
"IMN","Isle of Man","SO2","10m",NA,"Data not available"
"IMN","Isle of Man","SO2","24h",NA,"Data not available"
"ISR","Israel","CO","15m",100000,"≤100,000"
"ISR","Israel","CO","1h",30000,"≤35,000"
"ISR","Israel","CO","24h",4000,"≤4,000"
"ISR","Israel","CO","8h",10000,"≤10,000"
"ISR","Israel","NO2","1h",200,"≤200"
"ISR","Israel","NO2","24h",25,"≤25"
"ISR","Israel","NO2","yr",10,"≤10"
"ISR","Israel","O3","8h",100,"≤100"
"ISR","Israel","PM10","24h",45,"≤45"
"ISR","Israel","PM10","yr",15,"≤15"
"ISR","Israel","PM25","24h",15,"≤15"
"ISR","Israel","PM25","yr",5,"≤5"
"ISR","Israel","SO2","10m",500,"≤500"
"ISR","Israel","SO2","24h",40,"≤40"
"ITA","Italy","CO","15m",NA,"Data not available"
"ITA","Italy","CO","1h",NA,"Data not available"
"ITA","Italy","CO","24h",4000,"≤4,000"
"ITA","Italy","CO","8h",10000,"≤10,000"
"ITA","Italy","NO2","1h",200,"≤200"
"ITA","Italy","NO2","24h",50,">25 to 50"
"ITA","Italy","NO2","yr",20,">10 to 20"
"ITA","Italy","O3","8h",120,">100 to 120"
"ITA","Italy","PM10","24h",45,"≤45"
"ITA","Italy","PM10","yr",20,">15 to 20"
"ITA","Italy","PM25","24h",25,">15 to 25"
"ITA","Italy","PM25","yr",10,">5 to 10"
"ITA","Italy","SO2","10m",NA,"Data not available"
"ITA","Italy","SO2","24h",50,">40 to 50"
"JAM","Jamaica","CO","15m",NA,"Data not available"
"JAM","Jamaica","CO","1h",40000,">35,000"
"JAM","Jamaica","CO","24h",NA,"Data not available"
"JAM","Jamaica","CO","8h",10000,"≤10,000"
"JAM","Jamaica","NO2","1h",NA,"Data not available"
"JAM","Jamaica","NO2","24h",NA,"Data not available"
"JAM","Jamaica","NO2","yr",100,">40"
"JAM","Jamaica","O3","8h",NA,"Data not available"
"JAM","Jamaica","PM10","24h",150,">100 to 150"
"JAM","Jamaica","PM10","yr",50,">30 to 50"
"JAM","Jamaica","PM25","24h",NA,"Data not available"
"JAM","Jamaica","PM25","yr",NA,"Data not available"
"JAM","Jamaica","SO2","10m",NA,"Data not available"
"JAM","Jamaica","SO2","24h",365,">125"
"JPN","Japan","CO","15m",NA,"Data not available"
"JPN","Japan","CO","1h",NA,"Data not available"
"JPN","Japan","CO","24h",11650,">7,000"
"JPN","Japan","CO","8h",23300,">10,000"
"JPN","Japan","NO2","1h",NA,"Data not available"
"JPN","Japan","NO2","24h",115,">50 to 120"
"JPN","Japan","NO2","yr",NA,"Data not available"
"JPN","Japan","O3","8h",NA,"Data not available"
"JPN","Japan","PM10","24h",100,">75 to 100"
"JPN","Japan","PM10","yr",NA,"Data not available"
"JPN","Japan","PM25","24h",35,">25 to 37.5"
"JPN","Japan","PM25","yr",15,">10 to 15"
"JPN","Japan","SO2","10m",NA,"Data not available"
"JPN","Japan","SO2","24h",106.4,">50 to 125"
"JEY","Jersey","CO","15m",NA,"Data not available"
"JEY","Jersey","CO","1h",NA,"Data not available"
"JEY","Jersey","CO","24h",NA,"Data not available"
"JEY","Jersey","CO","8h",NA,"Data not available"
"JEY","Jersey","NO2","1h",NA,"Data not available"
"JEY","Jersey","NO2","24h",NA,"Data not available"
"JEY","Jersey","NO2","yr",NA,"Data not available"
"JEY","Jersey","O3","8h",NA,"Data not available"
"JEY","Jersey","PM10","24h",NA,"Data not available"
"JEY","Jersey","PM10","yr",NA,"Data not available"
"JEY","Jersey","PM25","24h",NA,"Data not available"
"JEY","Jersey","PM25","yr",NA,"Data not available"
"JEY","Jersey","SO2","10m",NA,"Data not available"
"JEY","Jersey","SO2","24h",NA,"Data not available"
"JOR","Jordan","CO","15m",NA,"Data not available"
"JOR","Jordan","CO","1h",26000,"≤35,000"
"JOR","Jordan","CO","24h",NA,"Data not available"
"JOR","Jordan","CO","8h",9000,"≤10,000"
"JOR","Jordan","NO2","1h",210,">200"
"JOR","Jordan","NO2","24h",80,">50 to 120"
"JOR","Jordan","NO2","yr",50,">40"
"JOR","Jordan","O3","8h",80,"≤100"
"JOR","Jordan","PM10","24h",120,">100 to 150"
"JOR","Jordan","PM10","yr",70,">50 to 70"
"JOR","Jordan","PM25","24h",NA,"Data not available"
"JOR","Jordan","PM25","yr",NA,"Data not available"
"JOR","Jordan","SO2","10m",NA,"Data not available"
"JOR","Jordan","SO2","24h",140,">125"
"KAZ","Kazakhstan","CO","15m",NA,"Data not available"
"KAZ","Kazakhstan","CO","1h",NA,"Data not available"
"KAZ","Kazakhstan","CO","24h",3000,"≤4,000"
"KAZ","Kazakhstan","CO","8h",NA,"Data not available"
"KAZ","Kazakhstan","NO2","1h",NA,"Data not available"
"KAZ","Kazakhstan","NO2","24h",40,">25 to 50"
"KAZ","Kazakhstan","NO2","yr",NA,"Data not available"
"KAZ","Kazakhstan","O3","8h",NA,"Data not available"
"KAZ","Kazakhstan","PM10","24h",60,">50 to 75"
"KAZ","Kazakhstan","PM10","yr",NA,"Data not available"
"KAZ","Kazakhstan","PM25","24h",35,">25 to 37.5"
"KAZ","Kazakhstan","PM25","yr",NA,"Data not available"
"KAZ","Kazakhstan","SO2","10m",NA,"Data not available"
"KAZ","Kazakhstan","SO2","24h",50,">40 to 50"
"KEN","Kenya","CO","15m",NA,"Data not available"
"KEN","Kenya","CO","1h",4000,"≤35,000"
"KEN","Kenya","CO","24h",NA,"Data not available"
"KEN","Kenya","CO","8h",2000,"≤10,000"
"KEN","Kenya","NO2","1h",382.8,">200"
"KEN","Kenya","NO2","24h",191.4,">120"
"KEN","Kenya","NO2","yr",95.7,">40"
"KEN","Kenya","O3","8h",2494.6,">160"
"KEN","Kenya","PM10","24h",100,">75 to 100"
"KEN","Kenya","PM10","yr",50,">30 to 50"
"KEN","Kenya","PM25","24h",NA,"Data not available"
"KEN","Kenya","PM25","yr",NA,"Data not available"
"KEN","Kenya","SO2","10m",NA,"Data not available"
"KEN","Kenya","SO2","24h",NA,"Data not available"
"KIR","Kiribati","CO","15m",NA,"Non-existent AQS"
"KIR","Kiribati","CO","1h",NA,"Non-existent AQS"
"KIR","Kiribati","CO","24h",NA,"Non-existent AQS"
"KIR","Kiribati","CO","8h",NA,"Non-existent AQS"
"KIR","Kiribati","NO2","1h",NA,"Non-existent AQS"
"KIR","Kiribati","NO2","24h",NA,"Non-existent AQS"
"KIR","Kiribati","NO2","yr",NA,"Non-existent AQS"
"KIR","Kiribati","O3","8h",NA,"Non-existent AQS"
"KIR","Kiribati","PM10","24h",NA,"Non-existent AQS"
"KIR","Kiribati","PM10","yr",NA,"Non-existent AQS"
"KIR","Kiribati","PM25","24h",NA,"Non-existent AQS"
"KIR","Kiribati","PM25","yr",NA,"Non-existent AQS"
"KIR","Kiribati","SO2","10m",NA,"Non-existent AQS"
"KIR","Kiribati","SO2","24h",NA,"Non-existent AQS"
"XKX","Kosovo","CO","15m",NA,"Data not available"
"XKX","Kosovo","CO","1h",NA,"Data not available"
"XKX","Kosovo","CO","24h",NA,"Data not available"
"XKX","Kosovo","CO","8h",NA,"Data not available"
"XKX","Kosovo","NO2","1h",NA,"Data not available"
"XKX","Kosovo","NO2","24h",NA,"Data not available"
"XKX","Kosovo","NO2","yr",NA,"Data not available"
"XKX","Kosovo","O3","8h",NA,"Data not available"
"XKX","Kosovo","PM10","24h",NA,"Data not available"
"XKX","Kosovo","PM10","yr",NA,"Data not available"
"XKX","Kosovo","PM25","24h",NA,"Data not available"
"XKX","Kosovo","PM25","yr",NA,"Data not available"
"XKX","Kosovo","SO2","10m",NA,"Data not available"
"XKX","Kosovo","SO2","24h",NA,"Data not available"
"KWT","Kuwait","CO","15m",NA,"Data not available"
"KWT","Kuwait","CO","1h",40775,">35,000"
"KWT","Kuwait","CO","24h",NA,"Data not available"
"KWT","Kuwait","CO","8h",NA,"Data not available"
"KWT","Kuwait","NO2","1h",191.4,"≤200"
"KWT","Kuwait","NO2","24h",NA,"Data not available"
"KWT","Kuwait","NO2","yr",40.2,">40"
"KWT","Kuwait","O3","8h",139.7,">120 to 160"
"KWT","Kuwait","PM10","24h",350,">150"
"KWT","Kuwait","PM10","yr",NA,"Data not available"
"KWT","Kuwait","PM25","24h",75,">50 to 75"
"KWT","Kuwait","PM25","yr",NA,"Data not available"
"KWT","Kuwait","SO2","10m",NA,"Data not available"
"KWT","Kuwait","SO2","24h",50.5,">50 to 125"
"KGZ","Kyrgyzstan","CO","15m",NA,"Data not available"
"KGZ","Kyrgyzstan","CO","1h",5000,"≤35,000"
"KGZ","Kyrgyzstan","CO","24h",3000,"≤4,000"
"KGZ","Kyrgyzstan","CO","8h",NA,"Data not available"
"KGZ","Kyrgyzstan","NO2","1h",85,"≤200"
"KGZ","Kyrgyzstan","NO2","24h",40,">25 to 50"
"KGZ","Kyrgyzstan","NO2","yr",NA,"Data not available"
"KGZ","Kyrgyzstan","O3","8h",NA,"Data not available"
"KGZ","Kyrgyzstan","PM10","24h",60,">50 to 75"
"KGZ","Kyrgyzstan","PM10","yr",NA,"Data not available"
"KGZ","Kyrgyzstan","PM25","24h",35,">25 to 37.5"
"KGZ","Kyrgyzstan","PM25","yr",NA,"Data not available"
"KGZ","Kyrgyzstan","SO2","10m",NA,"Data not available"
"KGZ","Kyrgyzstan","SO2","24h",50,">40 to 50"
"LAO","Lao People's Democratic Republic","CO","15m",NA,"Data not available"
"LAO","Lao People's Democratic Republic","CO","1h",34950,"≤35,000"
"LAO","Lao People's Democratic Republic","CO","24h",NA,"Data not available"
"LAO","Lao People's Democratic Republic","CO","8h",10485,">10,000"
"LAO","Lao People's Democratic Republic","NO2","1h",210.5,">200"
"LAO","Lao People's Democratic Republic","NO2","24h",NA,"Data not available"
"LAO","Lao People's Democratic Republic","NO2","yr",38.3,">30 to 40"
"LAO","Lao People's Democratic Republic","O3","8h",140,">120 to 160"
"LAO","Lao People's Democratic Republic","PM10","24h",120,">100 to 150"
"LAO","Lao People's Democratic Republic","PM10","yr",50,">30 to 50"
"LAO","Lao People's Democratic Republic","PM25","24h",50,">37.5 to 50"
"LAO","Lao People's Democratic Republic","PM25","yr",15,">10 to 15"
"LAO","Lao People's Democratic Republic","SO2","10m",NA,"Data not available"
"LAO","Lao People's Democratic Republic","SO2","24h",133,">125"
"LVA","Latvia","CO","15m",NA,"Data not available"
"LVA","Latvia","CO","1h",NA,"Data not available"
"LVA","Latvia","CO","24h",4000,"≤4,000"
"LVA","Latvia","CO","8h",10000,"≤10,000"
"LVA","Latvia","NO2","1h",200,"≤200"
"LVA","Latvia","NO2","24h",50,">25 to 50"
"LVA","Latvia","NO2","yr",20,">10 to 20"
"LVA","Latvia","O3","8h",120,">100 to 120"
"LVA","Latvia","PM10","24h",45,"≤45"
"LVA","Latvia","PM10","yr",20,">15 to 20"
"LVA","Latvia","PM25","24h",25,">15 to 25"
"LVA","Latvia","PM25","yr",10,">5 to 10"
"LVA","Latvia","SO2","10m",NA,"Data not available"
"LVA","Latvia","SO2","24h",50,">40 to 50"
"LBN","Lebanon","CO","15m",NA,"Data not available"
"LBN","Lebanon","CO","1h",30000,"≤35,000"
"LBN","Lebanon","CO","24h",NA,"Data not available"
"LBN","Lebanon","CO","8h",10000,"≤10,000"
"LBN","Lebanon","NO2","1h",200,"≤200"
"LBN","Lebanon","NO2","24h",150,">120"
"LBN","Lebanon","NO2","yr",100,">40"
"LBN","Lebanon","O3","8h",100,"≤100"
"LBN","Lebanon","PM10","24h",80,">75 to 100"
"LBN","Lebanon","PM10","yr",NA,"Data not available"
