unique_id,pollutant,iso,longitude,latitude,elevation,area,type,labeled_area,labeled_type
irl_-9.049167_53.281667,PM,irl,-9.049167,53.281667,7.0,urban,non-background,1.0,1.0
jpn_139.278888888889_35.3897222222222,PM,jpn,139.278888888889,35.3897222222222,3.2,urban,non-background,0.0,1.0
jpn_139.465833333333_35.4719444444445,PM,jpn,139.465833333333,35.4719444444445,3.2,urban,non-background,0.0,1.0
jpn_139.357777777778_35.445,PM,jpn,139.357777777778,35.445,5.5,urban,non-background,0.0,1.0
jpn_139.3675_35.4666666666667,PM,jpn,139.3675,35.4666666666667,3.0,urban,non-background,0.0,1.0
fra_5.040202_47.31546,PM,fra,5.040202,47.31546,240.0,urban,non-background,1.0,1.0
esp_-4.7801_37.8926,PM,esp,-4.7801,37.8926,120.0,urban,non-background,1.0,1.0
esp_-0.6900000000000001_37.99111110999999,PM,esp,-0.6900000000000001,37.99111110999999,10.0,urban,background,1.0,1.0
jpn_130.463611111111_33.7191666666667,PM,jpn,130.463611111111,33.7191666666667,3.0,urban,non-background,0.0,1.0
esp_-4.863_36.51099999999999,PM,esp,-4.863,36.51099999999999,39.0,urban,background,1.0,1.0
esp_-4.446_36.70729999999999,PM,esp,-4.446,36.70729999999999,380.0,urban,non-background,1.0,1.0
esp_-8.643995_42.425932,PM,esp,-8.643995,42.425932,15.0,urban,background,1.0,1.0
esp_-8.7111_42.2224,PM,esp,-8.7111,42.2224,30.0,urban,background,1.0,1.0
esp_-7.7299_42.0607,PM,esp,-7.7299,42.0607,620.0,urban,background,1.0,1.0
jpn_130.316666666667_33.5736111111111,PM,jpn,130.316666666667,33.5736111111111,4.0,urban,non-background,0.0,1.0
jpn_130.359722222222_33.5838888888889,PM,jpn,130.359722222222,33.5838888888889,4.0,urban,non-background,0.0,1.0
jpn_130.433888888889_33.5541666666667,PM,jpn,130.433888888889,33.5541666666667,6.5,urban,non-background,0.0,1.0
esp_-3.68888888_41.66555554999999,PM,esp,-3.68888888,41.66555554999999,801.0,urban,non-background,1.0,1.0
esp_-7.5509_42.9979,PM,esp,-7.5509,42.9979,450.0,urban,background,1.0,1.0
esp_-0.34277777_39.4575,PM,esp,-0.34277777,39.4575,7.0,urban,non-background,1.0,1.0
jpn_129.731666666667_33.16,PM,jpn,129.731666666667,33.16,3.0,urban,non-background,0.0,1.0
esp_-0.4083_39.481099999999984,PM,esp,-0.4083,39.481099999999984,11.0,urban,non-background,1.0,1.0
esp_-5.746388879999999_41.50972221999999,PM,esp,-5.746388879999999,41.50972221999999,720.0,urban,background,1.0,1.0
esp_-4.11055555_40.95555554999999,PM,esp,-4.11055555,40.95555554999999,952.0,urban,non-background,1.0,1.0
esp_-0.39638888_39.45027776999999,PM,esp,-0.39638888,39.45027776999999,15.0,urban,non-background,1.0,1.0
esp_-0.37647_39.44832999999999,PM,esp,-0.37647,39.44832999999999,2.0,urban,background,1.0,1.0
jpn_130.410277777778_33.605,PM,jpn,130.410277777778,33.605,4.5,urban,non-background,0.0,1.0
fin_25.74321_62.243049999557975,PM,fin,25.74321,62.243049999557975,101.0,urban,background,1.0,1.0
esp_-4.8257_39.9638,PM,esp,-4.8257,39.9638,380.0,urban,background,1.0,1.0
esp_-3.8862_40.5014,PM,esp,-3.8862,40.5014,718.0,urban,non-background,1.0,1.0
esp_-0.40605_39.46922,PM,esp,-0.40605,39.46922,24.0,urban,non-background,1.0,1.0
esp_-8.5311_42.88779999999999,PM,esp,-8.5311,42.88779999999999,260.0,urban,background,1.0,1.0
esp_-6.26857_36.50602,PM,esp,-6.26857,36.50602,4.0,urban,non-background,1.0,1.0
esp_-2.6677900000000005_42.85607,PM,esp,-2.6677900000000005,42.85607,518.0,urban,background,1.0,1.0
esp_-2.6807_42.8548,PM,esp,-2.6807,42.8548,517.0,urban,background,1.0,1.0
jpn_140.340277777778_37.3933333333333,PM,jpn,140.340277777778,37.3933333333333,3.5,urban,background,0.0,1.0
esp_-3.377949_40.479328,PM,esp,-3.377949,40.479328,589.0,urban,non-background,1.0,1.0
jpn_140.361944444444_38.2694444444445,PM,jpn,140.361944444444,38.2694444444445,5.15,urban,background,0.0,1.0
esp_-8.6569_42.4219,PM,esp,-8.6569,42.4219,15.0,urban,non-background,1.0,1.0
esp_-2.4904_43.0642,PM,esp,-2.4904,43.0642,218.0,urban,non-background,1.0,1.0
esp_1.721248774_41.219036461,PM,esp,1.721248774,41.219036461,12.0,urban,non-background,1.0,1.0
esp_-2.44672_36.84132999999999,PM,esp,-2.44672,36.84132999999999,51.0,urban,non-background,1.0,1.0
esp_-0.40389_42.13611,PM,esp,-0.40389,42.13611,488.0,urban,non-background,1.0,1.0
esp_-1.1433_41.762800000000006,PM,esp,-1.1433,41.762800000000006,235.0,urban,non-background,1.0,1.0
jpn_140.165277777778_36.0416666666667,PM,jpn,140.165277777778,36.0416666666667,6.0,urban,non-background,0.0,1.0
jpn_131.429166666667_31.9441666666667,PM,jpn,131.429166666667,31.9441666666667,4.2,urban,non-background,0.0,1.0
jpn_131.416666666667_31.9183333333333,PM,jpn,131.416666666667,31.9183333333333,3.8,urban,non-background,0.0,1.0
esp_-4.01425_40.63389999999999,PM,esp,-4.01425,40.63389999999999,873.0,urban,background,1.0,1.0
esp_-3.2766_40.1672,PM,esp,-3.2766,40.1672,761.0,urban,non-background,1.0,1.0
esp_-0.02611111_39.98888888,PM,esp,-0.02611111,39.98888888,18.0,urban,non-background,1.0,1.0
esp_-0.7175_38.25916665999999,PM,esp,-0.7175,38.25916665999999,99.0,urban,background,1.0,1.0
jpn_130.649444444444_32.51,PM,jpn,130.649444444444,32.51,3.1,urban,non-background,0.0,1.0
jpn_131.061111111111_31.72,PM,jpn,131.061111111111,31.72,4.0,urban,non-background,0.0,1.0
esp_-3.7739_40.6646,PM,esp,-3.7739,40.6646,905.0,urban,non-background,1.0,1.0
esp_-0.41777777_39.50944444,PM,esp,-0.41777777,39.50944444,25.0,urban,non-background,1.0,1.0
esp_-0.4719444400000001_38.35944444,PM,esp,-0.4719444400000001,38.35944444,45.0,urban,background,1.0,1.0
esp_-2.4667_41.7667,PM,esp,-2.4667,41.7667,1090.0,urban,non-background,1.0,1.0
esp_-2.61944444_42.51833333,PM,esp,-2.61944444,42.51833333,480.0,urban,background,1.0,1.0
esp_-2.66138888_42.84361111,PM,esp,-2.66138888,42.84361111,50.0,urban,background,1.0,1.0
jpn_132.763333333333_33.8213888888889,PM,jpn,132.763333333333,33.8213888888889,4.0,urban,non-background,0.0,1.0
fin_21.799679999999995_61.48259999955006,PM,fin,21.799679999999995,61.48259999955006,7.0,urban,background,1.0,1.0
fra_-4.48871_48.39746,PM,fra,-4.48871,48.39746,59.0,urban,non-background,1.0,1.0
fra_2.2825_49.87722,PM,fra,2.2825,49.87722,68.0,urban,non-background,1.0,1.0
fra_-1.66586_48.10860999999999,PM,fra,-1.66586,48.10860999999999,28.0,urban,non-background,1.0,1.0
jpn_134.824166666667_35.5388888888889,PM,jpn,134.824166666667,35.5388888888889,10.0,urban,non-background,0.0,1.0
fin_28.87613_61.87058999955407,PM,fin,28.87613,61.87058999955407,79.0,urban,background,1.0,1.0
fra_-3.36938_47.758945,PM,fra,-3.36938,47.758945,19.0,urban,non-background,1.0,1.0
fra_-4.09972_47.99611999999998,PM,fra,-4.09972,47.99611999999998,10.0,urban,background,1.0,1.0
fra_-0.052394_43.09499399999999,PM,fra,-0.052394,43.09499399999999,385.0,urban,background,1.0,1.0
fra_2.146845_43.92213,PM,fra,2.146845,43.92213,173.0,urban,non-background,1.0,1.0
fra_3.955911_49.0461,PM,fra,3.955911,49.0461,74.0,urban,non-background,1.0,1.0
fra_-0.7732360000000001_48.072517,PM,fra,-0.7732360000000001,48.072517,55.0,urban,non-background,1.0,1.0
fra_-1.564811_47.20412,PM,fra,-1.564811,47.20412,25.0,urban,non-background,1.0,1.0
fra_7.242074_43.68929,PM,fra,7.242074,43.68929,4.0,urban,non-background,1.0,1.0
fra_6.067237_44.54865,PM,fra,6.067237,44.54865,736.0,urban,background,1.0,1.0
fra_1.073972_49.91800700000001,PM,fra,1.073972,49.91800700000001,45.0,urban,non-background,1.0,1.0
fra_1.138717_49.02021,PM,fra,1.138717,49.02021,65.0,urban,non-background,1.0,1.0
fra_5.041389_47.31861,PM,fra,5.041389,47.31861,240.0,urban,non-background,1.0,1.0
fra_-1.552914_47.204357,PM,fra,-1.552914,47.204357,20.0,urban,non-background,1.0,1.0
fra_-0.353611_49.17527799999999,PM,fra,-0.353611,49.17527799999999,8.0,urban,non-background,1.0,1.0
fra_-1.6247222_49.63389,PM,fra,-1.6247222,49.63389,7.0,urban,non-background,1.0,1.0
fra_-0.169666_49.117195,PM,fra,-0.169666,49.117195,28.0,urban,background,1.0,1.0
fra_-0.3297499999999999_49.17983199999998,PM,fra,-0.3297499999999999,49.17983199999998,5.0,urban,non-background,1.0,1.0
jpn_135.060555555556_34.6286111111111,PM,jpn,135.060555555556,34.6286111111111,4.0,urban,non-background,0.0,1.0
jpn_141.138611111111_39.7202777777778,PM,jpn,141.138611111111,39.7202777777778,4.0,urban,non-background,0.0,1.0
fra_3.074772_50.640793,PM,fra,3.074772,50.640793,20.0,urban,background,1.0,1.0
fin_25.08735_60.46971999954,PM,fin,25.08735,60.46971999954,41.0,urban,background,1.0,1.0
fra_6.181219_49.12508,PM,fra,6.181219,49.12508,164.0,urban,non-background,1.0,1.0
fra_5.921605_43.12682,PM,fra,5.921605,43.12682,6.0,urban,non-background,1.0,1.0
fra_4.824909_43.93706,PM,fra,4.824909,43.93706,19.0,urban,non-background,1.0,1.0
fra_4.826875_43.9314,PM,fra,4.826875,43.9314,21.0,urban,non-background,1.0,1.0
jpn_134.030277777778_34.3136111111111,PM,jpn,134.030277777778,34.3136111111111,4.3,urban,non-background,0.0,1.0
fin_24.42632_60.13021999953676,PM,fin,24.42632,60.13021999953676,21.0,urban,background,1.0,1.0
fin_27.73333_64.22443999958007,PM,fin,27.73333,64.22443999958007,150.0,urban,non-background,1.0,1.0
fin_27.158_62.30086999955861,PM,fin,27.158,62.30086999955861,111.0,urban,background,1.0,1.0
fin_25.08967000000001_60.47131999954001,PM,fin,25.08967000000001,60.47131999954001,40.0,urban,background,1.0,1.0
fin_28.88239_61.86952999955404,PM,fin,28.88239,61.86952999955404,79.0,urban,background,1.0,1.0
fin_21.81329_61.48225999955007,PM,fin,21.81329,61.48225999955007,2.0,urban,non-background,1.0,1.0
fin_25.747879999999995_62.238169999557925,PM,fin,25.747879999999995,62.238169999557925,82.0,urban,background,1.0,1.0
fra_3.084158_48.8059,PM,fra,3.084158,48.8059,73.0,urban,non-background,1.0,1.0
fra_2.26872_48.64092999999999,PM,fra,2.26872,48.64092999999999,81.0,urban,background,1.0,1.0
fra_1.6081_50.71247,PM,fra,1.6081,50.71247,5.0,urban,non-background,1.0,1.0
fra_4.36199_43.8299,PM,fra,4.36199,43.8299,40.0,urban,non-background,1.0,1.0
fra_0.159472_45.64578,PM,fra,0.159472,45.64578,60.0,urban,background,1.0,1.0
fra_0.581483_45.88618499999999,PM,fra,0.581483,45.88618499999999,217.0,urban,background,1.0,1.0
fra_0.16236667_45.65145,PM,fra,0.16236667,45.65145,64.0,urban,background,1.0,1.0
fra_-1.145999_46.15899999999999,PM,fra,-1.145999,46.15899999999999,10.0,urban,non-background,1.0,1.0
fra_-1.146367_46.16355,PM,fra,-1.146367,46.16355,10.0,urban,non-background,1.0,1.0
fra_-1.145611_46.15372,PM,fra,-1.145611,46.15372,3.0,urban,non-background,1.0,1.0
fra_-1.1559990000000002_46.158,PM,fra,-1.1559990000000002,46.158,4.0,urban,non-background,1.0,1.0
fra_-0.991908_46.30962400000001,PM,fra,-0.991908,46.30962400000001,260.0,urban,non-background,1.0,1.0
fra_0.323575_46.570004,PM,fra,0.323575,46.570004,111.0,urban,background,1.0,1.0
fra_0.3404_46.59089999999999,PM,fra,0.3404,46.59089999999999,77.0,urban,non-background,1.0,1.0
fra_0.506875_46.55874,PM,fra,0.506875,46.55874,314.0,urban,non-background,1.0,1.0
fra_1.605913_50.71703,PM,fra,1.605913,50.71703,7.0,urban,non-background,1.0,1.0
jpn_133.923888888889_34.6713888888889,PM,jpn,133.923888888889,34.6713888888889,3.0,urban,non-background,0.0,1.0
fra_3.89878_43.60959999999999,PM,fra,3.89878,43.60959999999999,17.0,urban,non-background,1.0,1.0
fra_3.60356_43.42819999999999,PM,fra,3.60356,43.42819999999999,40.0,urban,background,1.0,1.0
fra_0.110903_49.500187,PM,fra,0.110903,49.500187,60.0,urban,non-background,1.0,1.0
fra_0.108361_49.4994,PM,fra,0.108361,49.4994,50.0,urban,non-background,1.0,1.0
fra_2.5980000000000003_46.344,PM,fra,2.5980000000000003,46.344,205.0,urban,non-background,1.0,1.0
fra_3.0962500000000004_45.775696,PM,fra,3.0962500000000004,45.775696,360.0,urban,non-background,1.0,1.0
fra_3.062978_45.774727,PM,fra,3.062978,45.774727,412.0,urban,non-background,1.0,1.0
fra_3.888806_45.04285999999999,PM,fra,3.888806,45.04285999999999,628.0,urban,background,1.0,1.0
jpn_139.536944444444_35.7108333333333,PM,jpn,139.536944444444,35.7108333333333,3.0,urban,non-background,0.0,1.0
jpn_139.349722222222_35.6372222222222,PM,jpn,139.349722222222,35.6372222222222,4.7,urban,non-background,0.0,1.0
jpn_139.3825_35.6286111111111,PM,jpn,139.3825,35.6286111111111,5.0,urban,non-background,0.0,1.0
tur_35.83796_40.65721999946909,PM,tur,35.83796,40.65721999946909,405.0,urban,non-background,1.0,1.0
tur_27.845371000000004_37.83934499947948,PM,tur,27.845371000000004,37.83934499947948,51.0,urban,background,1.0,1.0
tur_30.683579000000005_36.88873299948409,PM,tur,30.683579000000005,36.88873299948409,47.0,urban,non-background,1.0,1.0
tur_32.849851_39.94007599947124,PM,tur,32.849851,39.94007599947124,849.0,urban,non-background,1.0,1.0
tur_32.85941_39.92726999947131,PM,tur,32.85941,39.92726999947131,860.0,urban,non-background,1.0,1.0
tur_32.87816000000001_39.936939999471264,PM,tur,32.87816000000001,39.936939999471264,887.0,urban,non-background,1.0,1.0
swe_15.0547_58.54449799952248,PM,swe,15.0547,58.54449799952248,98.0,urban,background,1.0,1.0
pol_20.642858_50.886013999474685,PM,pol,20.642858,50.886013999474685,286.0,urban,non-background,1.0,1.0
svk_17.018976000000002_48.43688199946715,PM,svk,17.018976000000002,48.43688199946715,197.0,urban,background,1.0,1.0
svk_18.076831_48.309455999466856,PM,svk,18.076831,48.309455999466856,143.0,urban,background,1.0,1.0
svk_21.266789_48.99249399946852,PM,svk,21.266789,48.99249399946852,252.0,urban,non-background,1.0,1.0
svk_20.874058_48.91559599946833,PM,svk,20.874058,48.91559599946833,372.0,urban,non-background,1.0,1.0
pol_15.481077_51.93624899947908,PM,pol,15.481077,51.93624899947908,147.0,urban,background,1.0,1.0
tur_31.599521000000006_40.73238499946888,PM,tur,31.599521000000006,40.73238499946888,733.0,urban,non-background,1.0,1.0
tur_29.099730000000005_41.02441999946812,PM,tur,29.099730000000005,41.02441999946812,151.0,urban,non-background,1.0,1.0
tur_28.99446_41.065959999468,PM,tur,28.99446,41.065959999468,120.0,urban,non-background,1.0,1.0
tur_37.354604_37.07797599948312,PM,tur,37.354604,37.07797599948312,864.0,urban,background,1.0,1.0
tur_30.529809_39.76635199947181,PM,tur,30.529809,39.76635199947181,801.0,urban,background,1.0,1.0
tur_41.27322600000001_39.90833399947135,PM,tur,41.27322600000001,39.90833399947135,1905.0,urban,non-background,1.0,1.0
tur_39.497068_39.74644499947188,PM,tur,39.497068,39.74644499947188,1206.0,urban,non-background,1.0,1.0
tur_29.095927_37.7671989994798,PM,tur,29.095927,37.7671989994798,402.0,urban,background,1.0,1.0
tur_34.96729_40.5465499994694,PM,tur,34.96729,40.5465499994694,838.0,urban,non-background,1.0,1.0
svk_17.171582000000004_48.4570529994672,PM,svk,17.171582000000004,48.4570529994672,197.0,urban,non-background,1.0,1.0
svk_19.675888000000004_48.33662899946694,PM,svk,19.675888000000004,48.33662899946694,185.0,urban,non-background,1.0,1.0
prt_-9.420000000000002_38.699722,PM,prt,-9.420000000000002,38.699722,5.0,urban,non-background,1.0,1.0
svn_13.6526227057_45.95341233836349,PM,svn,13.6526227057,45.95341233836349,104.0,urban,background,1.0,1.0
svn_14.996115171699998_46.13111418206363,PM,svn,14.996115171699998,46.13111418206363,241.0,urban,non-background,1.0,1.0
prt_-8.542222_37.138333,PM,prt,-8.542222,37.138333,6.0,urban,non-background,1.0,1.0
swe_15.634593_57.98755599951782,PM,swe,15.634593,57.98755599951782,106.5,urban,background,1.0,1.0
svn_16.1592329322_46.657760654764125,PM,svn,16.1592329322,46.657760654764125,189.0,urban,background,1.0,1.0
svk_17.404402_48.223042999466685,PM,svk,17.404402,48.223042999466685,126.0,urban,background,1.0,1.0
svk_18.041254_48.89646699946829,PM,svk,18.041254,48.89646699946829,214.0,urban,background,1.0,1.0
svk_17.584946_48.371229999467005,PM,svk,17.584946,48.371229999467005,152.0,urban,background,1.0,1.0
prt_-8.405833_41.549722,PM,prt,-8.405833,41.549722,175.0,urban,background,1.0,1.0
svk_18.921364_49.05972099946872,PM,svk,18.921364,49.05972099946872,383.0,urban,background,1.0,1.0
prt_-8.338056_41.20750000000001,PM,prt,-8.338056,41.20750000000001,184.0,urban,non-background,1.0,1.0
prt_-8.296389_41.449722,PM,prt,-8.296389,41.449722,185.0,urban,non-background,1.0,1.0
svk_17.363168999999996_48.68060799946773,PM,svk,17.363168999999996,48.68060799946773,212.0,urban,background,1.0,1.0
prt_-8.401667_40.214722,PM,prt,-8.401667,40.214722,20.0,urban,non-background,1.0,1.0
tur_29.02489_41.02704999946812,PM,tur,29.02489,41.02704999946812,44.0,urban,non-background,1.0,1.0
tur_28.95472_41.01471999946814,PM,tur,28.95472,41.01471999946814,41.0,urban,non-background,1.0,1.0
nor_5.721875_58.95187699952602,PM,nor,5.721875,58.95187699952602,4.5,urban,background,1.0,1.0
nor_14.419057000000002_67.2755009996178,PM,nor,14.419057000000002,67.2755009996178,100.0,urban,background,1.0,1.0
nor_16.537423_68.79222699963832,PM,nor,16.537423,68.79222699963832,100.0,urban,non-background,1.0,1.0
nor_10.411165_59.26372499952878,PM,nor,10.411165,59.26372499952878,100.0,urban,background,1.0,1.0
nor_10.93785_60.88592999954408,PM,nor,10.93785,60.88592999954408,141.0,urban,background,1.0,1.0
nor_11.391136_59.12331399952753,PM,nor,11.391136,59.12331399952753,100.0,urban,non-background,1.0,1.0
nor_8.023775_58.16232399951925,PM,nor,8.023775,58.16232399951925,10.0,urban,background,1.0,1.0
nor_10.144396999999998_59.75361799953324,PM,nor,10.144396999999998,59.75361799953324,100.0,urban,background,1.0,1.0
nor_10.368372000000004_63.41535799957081,PM,nor,10.368372000000004,63.41535799957081,106.0,urban,non-background,1.0,1.0
nor_10.575860999999998_59.89882299953459,PM,nor,10.575860999999998,59.89882299953459,21.0,urban,background,1.0,1.0
nor_10.766_59.916943999534766,PM,nor,10.766,59.916943999534766,8.6,urban,non-background,1.0,1.0
nor_10.444352_63.41049099957075,PM,nor,10.444352,63.41049099957075,100.0,urban,background,1.0,1.0
nor_5.324619000000001_60.294267999538334,PM,nor,5.324619000000001,60.294267999538334,35.0,urban,background,1.0,1.0
nor_11.55930063_60.88364254954405,PM,nor,11.55930063,60.88364254954405,187.0,urban,background,1.0,1.0
nor_10.70398_59.91125999953471,PM,nor,10.70398,59.91125999953471,8.0,urban,background,1.0,1.0
nor_10.66987_59.9324999995349,PM,nor,10.66987,59.9324999995349,60.0,urban,background,1.0,1.0
nor_10.489569999999995_59.90571999953465,PM,nor,10.489569999999995,59.90571999953465,30.0,urban,background,1.0,1.0
nor_10.611950000000002_59.90607999953467,PM,nor,10.611950000000002,59.90607999953467,12.0,urban,background,1.0,1.0
nor_10.371740000000004_63.357609999570144,PM,nor,10.371740000000004,63.357609999570144,153.0,urban,background,1.0,1.0
nor_10.696700000000002_60.79088999954314,PM,nor,10.696700000000002,60.79088999954314,130.0,urban,non-background,1.0,1.0
nor_11.09777_60.7964599995432,PM,nor,11.09777,60.7964599995432,130.0,urban,non-background,1.0,1.0
nor_5.236860000000001_60.36113499953897,PM,nor,5.236860000000001,60.36113499953897,7.0,urban,background,1.0,1.0
nor_11.08919017_59.27377543952886,PM,nor,11.08919017,59.27377543952886,25.0,urban,background,1.0,1.0
nor_10.661762360000004_59.43347099953032,PM,nor,10.661762360000004,59.43347099953032,100.0,urban,non-background,1.0,1.0
nor_17.424891000000002_68.43539699963341,PM,nor,17.424891000000002,68.43539699963341,100.0,urban,background,1.0,1.0
nor_6.153500999999999_62.47062199956042,PM,nor,6.153500999999999,62.47062199956042,5.0,urban,non-background,1.0,1.0
nor_17.424912700000004_68.4354122996334,PM,nor,17.424912700000004,68.4354122996334,33.0,urban,background,1.0,1.0
tur_31.162742000000005_40.83861899946861,PM,tur,31.162742000000005,40.83861899946861,153.0,urban,non-background,1.0,1.0
tur_29.06945_40.99430999946819,PM,tur,29.06945,40.99430999946819,17.0,urban,non-background,1.0,1.0
pol_16.172544_54.19398599949091,PM,pol,16.172544,54.19398599949091,33.0,urban,non-background,1.0,1.0
tur_29.988812000000003_39.42354999947303,PM,tur,29.988812000000003,39.42354999947303,942.0,urban,non-background,1.0,1.0
tur_32.493652999999995_37.88828299947924,PM,tur,32.493652999999995,37.88828299947924,1016.0,urban,non-background,1.0,1.0
tur_43.096822_40.60096099946926,PM,tur,43.096822,40.60096099946926,1757.0,urban,non-background,1.0,1.0
tur_29.024493_41.10131499946793,PM,tur,29.024493,41.10131499946793,68.0,urban,non-background,1.0,1.0
tur_28.975278000000003_41.00249999946816,PM,tur,28.975278000000003,41.00249999946816,7.0,urban,non-background,1.0,1.0
pol_18.762139_53.49354999948689,PM,pol,18.762139,53.49354999948689,23.0,urban,non-background,1.0,1.0
tur_36.926011_37.58242999948066,PM,tur,36.926011,37.58242999948066,554.0,urban,non-background,1.0,1.0
